temporada,hora,equipo,rival,condicion,goles_valencia,goles_rival,resultado_valencia,puntos,diferencia_goles,goles_descanso_valencia,goles_descanso_rival,resultado_descanso,fecha,anio,mes,dia_semana,semana_anio,temporada_id,temporada_num,franja,puntos_posibles,efectividad_puntos,resultado_num,victoria_bin,empate_bin,derrota_bin,local_bin,goles_totales,puntos_rolling_5,ventaja_descanso,remonto,remontado,partido_id,decada,competicion,jornada_num,fase_temporada
2020-2021,21:00,Valencia,Eibar,Visitante,0.0,0.0,E,1,0.0,0.0,0.0,E,2020-12-07,2020,12,Lunes,50,2020,27,Noche,3,0.3333333333333333,0,0,1,0,0,0.0,6.0,0.0,0.0,0.0,2020-2021_2020-12-07_EIBAR_V,2020s,LaLiga,12,1
2020-2021,14:00,Valencia,Ath Bilbao,Local,2.0,2.0,E,1,0.0,1.0,0.0,V,2020-12-12,2020,12,Sábado,50,2020,27,MediodÃ­a,3,0.3333333333333333,0,0,1,0,1,4.0,6.0,1.0,0.0,0.0,2020-2021_2020-12-12_ATHBILBAO_L,2020s,LaLiga,13,1
2020-2021,16:15,Valencia,Barcelona,Visitante,2.0,2.0,E,1,0.0,1.0,1.0,E,2020-12-19,2020,12,Sábado,51,2020,27,Tarde,3,0.3333333333333333,0,0,1,0,0,4.0,4.0,0.0,0.0,0.0,2020-2021_2020-12-19_BARCELONA_V,2020s,LaLiga,14,1
2020-2021,17:30,Valencia,Sevilla,Local,0.0,1.0,D,0,-1.0,0.0,0.0,E,2020-12-22,2020,12,Martes,52,2020,27,Tarde,3,0.0,-1,0,0,1,1,1.0,3.0,0.0,0.0,0.0,2020-2021_2020-12-22_SEVILLA_L,2020s,LaLiga,15,1
2020-2021,17:00,Valencia,Granada,Visitante,1.0,2.0,D,0,-1.0,1.0,1.0,E,2020-12-30,2020,12,Miércoles,53,2020,27,Tarde,3,0.0,-1,0,0,1,0,3.0,3.0,0.0,0.0,0.0,2020-2021_2020-12-30_GRANADA_V,2020s,LaLiga,16,1
2020-2021,21:00,Valencia,Cadiz,Local,1.0,1.0,E,1,0.0,0.0,0.0,E,2021-01-04,2021,1,Lunes,1,2020,27,Noche,3,0.3333333333333333,0,0,1,0,1,2.0,3.0,0.0,0.0,0.0,2020-2021_2021-01-04_CADIZ_L,2020s,LaLiga,17,1
2020-2021,21:00,Valencia,Valladolid,Visitante,1.0,0.0,V,3,1.0,0.0,0.0,E,2021-01-10,2021,1,Domingo,1,2020,27,Noche,3,1.0,1,1,0,0,0,1.0,5.0,0.0,0.0,0.0,2020-2021_2021-01-10_VALLADOLID_V,2020s,LaLiga,18,1
2020-2021,19:00,Valencia,Osasuna,Local,1.0,1.0,E,1,0.0,0.0,1.0,D,2021-01-21,2021,1,Jueves,3,2020,27,Tarde-Noche,3,0.3333333333333333,0,0,1,0,1,2.0,5.0,-1.0,0.0,0.0,2020-2021_2021-01-21_OSASUNA_L,2020s,LaLiga,19,1
2020-2021,21:00,Valencia,Ath Madrid,Visitante,1.0,3.0,D,0,-2.0,1.0,1.0,E,2021-01-24,2021,1,Domingo,3,2020,27,Noche,3,0.0,-1,0,0,1,0,4.0,5.0,0.0,0.0,0.0,2020-2021_2021-01-24_ATHMADRID_V,2020s,LaLiga,20,2
2020-2021,18:30,Valencia,Elche,Local,1.0,0.0,V,3,1.0,1.0,0.0,V,2021-01-30,2021,1,Sábado,4,2020,27,Tarde-Noche,3,1.0,1,1,0,0,1,1.0,8.0,1.0,0.0,0.0,2020-2021_2021-01-30_ELCHE_L,2020s,LaLiga,21,2
2020-2021,16:15,Valencia,Ath Bilbao,Visitante,1.0,1.0,E,1,0.0,0.0,1.0,D,2021-02-07,2021,2,Domingo,5,2020,27,Tarde,3,0.3333333333333333,0,0,1,0,0,2.0,8.0,-1.0,0.0,0.0,2020-2021_2021-02-07_ATHBILBAO_V,2020s,LaLiga,22,2
2020-2021,16:15,Valencia,Real Madrid,Visitante,0.0,2.0,D,0,-2.0,0.0,2.0,D,2021-02-14,2021,2,Domingo,6,2020,27,Tarde,3,0.0,-1,0,0,1,0,2.0,5.0,-2.0,0.0,0.0,2020-2021_2021-02-14_REALMADRID_V,2020s,LaLiga,23,2
2020-2021,18:30,Valencia,Celta,Local,2.0,0.0,V,3,2.0,0.0,0.0,E,2021-02-20,2021,2,Sábado,7,2020,27,Tarde-Noche,3,1.0,1,1,0,0,1,2.0,7.0,0.0,0.0,0.0,2020-2021_2021-02-20_CELTA_L,2020s,LaLiga,24,2
2020-2021,21:00,Valencia,Getafe,Visitante,0.0,3.0,D,0,-3.0,0.0,1.0,D,2021-02-27,2021,2,Sábado,8,2020,27,Noche,3,0.0,-1,0,0,1,0,3.0,7.0,-1.0,0.0,0.0,2020-2021_2021-02-27_GETAFE_V,2020s,LaLiga,25,2
2020-2021,21:00,Valencia,Villarreal,Local,2.0,1.0,V,3,1.0,0.0,1.0,D,2021-03-05,2021,3,Viernes,9,2020,27,Noche,3,1.0,1,1,0,0,1,3.0,7.0,-1.0,1.0,0.0,2020-2021_2021-03-05_VILLARREAL_L,2020s,LaLiga,26,2
2020-2021,21:00,Valencia,Levante,Visitante,0.0,1.0,D,0,-1.0,0.0,1.0,D,2021-03-12,2021,3,Viernes,10,2020,27,Noche,3,0.0,-1,0,0,1,0,1.0,6.0,-1.0,0.0,0.0,2020-2021_2021-03-12_LEVANTE_V,2020s,LaLiga,27,2
2020-2021,16:15,Valencia,Granada,Local,2.0,1.0,V,3,1.0,1.0,0.0,V,2021-03-21,2021,3,Domingo,11,2020,27,Tarde,3,1.0,1,1,0,0,1,3.0,9.0,1.0,0.0,0.0,2020-2021_2021-03-21_GRANADA_L,2020s,LaLiga,28,2
2020-2021,18:30,Valencia,Cadiz,Visitante,1.0,2.0,D,0,-1.0,1.0,1.0,E,2021-04-04,2021,4,Domingo,13,2020,27,Tarde-Noche,3,0.0,-1,0,0,1,0,3.0,6.0,0.0,0.0,0.0,2020-2021_2021-04-04_CADIZ_V,2020s,LaLiga,29,2
2020-2021,16:15,Valencia,Sociedad,Local,2.0,2.0,E,1,0.0,0.0,2.0,D,2021-04-11,2021,4,Domingo,14,2020,27,Tarde,3,0.3333333333333333,0,0,1,0,1,4.0,7.0,-2.0,0.0,0.0,2020-2021_2021-04-11_SOCIEDAD_L,2020s,LaLiga,30,2
2020-2021,18:30,Valencia,Betis,Visitante,2.0,2.0,E,1,0.0,1.0,2.0,D,2021-04-18,2021,4,Domingo,15,2020,27,Tarde-Noche,3,0.3333333333333333,0,0,1,0,0,4.0,5.0,-1.0,0.0,0.0,2020-2021_2021-04-18_BETIS_V,2020s,LaLiga,31,2
2020-2021,19:00,Valencia,Osasuna,Visitante,1.0,3.0,D,0,-2.0,1.0,2.0,D,2021-04-21,2021,4,Miércoles,16,2020,27,Tarde-Noche,3,0.0,-1,0,0,1,0,4.0,5.0,-1.0,0.0,0.0,2020-2021_2021-04-21_OSASUNA_V,2020s,LaLiga,32,2
2020-2021,18:30,Valencia,Alaves,Local,1.0,1.0,E,1,0.0,0.0,0.0,E,2021-04-24,2021,4,Sábado,16,2020,27,Tarde-Noche,3,0.3333333333333333,0,0,1,0,1,2.0,3.0,0.0,0.0,0.0,2020-2021_2021-04-24_ALAVES_L,2020s,LaLiga,33,2
2020-2021,21:00,Valencia,Barcelona,Local,2.0,3.0,D,0,-1.0,0.0,0.0,E,2021-05-02,2021,5,Domingo,17,2020,27,Noche,3,0.0,-1,0,0,1,1,5.0,3.0,0.0,0.0,0.0,2020-2021_2021-05-02_BARCELONA_L,2020s,LaLiga,34,2
2020-2021,16:15,Valencia,Valladolid,Local,3.0,0.0,V,3,3.0,1.0,0.0,V,2021-05-09,2021,5,Domingo,18,2020,27,Tarde,3,1.0,1,1,0,0,1,3.0,5.0,1.0,0.0,0.0,2020-2021_2021-05-09_VALLADOLID_L,2020s,LaLiga,35,2
2020-2021,19:00,Valencia,Sevilla,Visitante,0.0,1.0,D,0,-1.0,0.0,0.0,E,2021-05-12,2021,5,Miércoles,19,2020,27,Tarde-Noche,3,0.0,-1,0,0,1,0,1.0,4.0,0.0,0.0,0.0,2020-2021_2021-05-12_SEVILLA_V,2020s,LaLiga,36,2
2020-2021,18:30,Valencia,Eibar,Local,4.0,1.0,V,3,3.0,3.0,1.0,V,2021-05-16,2021,5,Domingo,19,2020,27,Tarde-Noche,3,1.0,1,1,0,0,1,5.0,7.0,2.0,0.0,0.0,2020-2021_2021-05-16_EIBAR_L,2020s,LaLiga,37,2
2020-2021,18:00,Valencia,Huesca,Visitante,0.0,0.0,E,1,0.0,0.0,0.0,E,2021-05-22,2021,5,Sábado,20,2020,27,Tarde,3,0.3333333333333333,0,0,1,0,0,0.0,7.0,0.0,0.0,0.0,2020-2021_2021-05-22_HUESCA_V,2020s,LaLiga,38,2
2021-2022,21:00,Valencia,Getafe,Local,1.0,0.0,V,3,1.0,1.0,0.0,V,2021-08-13,2021,8,Viernes,32,2021,28,Noche,3,1.0,1,1,0,0,1,1.0,3.0,1.0,0.0,0.0,2021-2022_2021-08-13_GETAFE_L,2020s,LaLiga,1,1
2021-2022,19:30,Valencia,Granada,Visitante,1.0,1.0,E,1,0.0,0.0,1.0,D,2021-08-21,2021,8,Sábado,33,2021,28,Tarde-Noche,3,0.3333333333333333,0,0,1,0,0,2.0,4.0,-1.0,0.0,0.0,2021-2022_2021-08-21_GRANADA_V,2020s,LaLiga,2,1
2021-2022,22:15,Valencia,Alaves,Local,3.0,0.0,V,3,3.0,2.0,0.0,V,2021-08-27,2021,8,Viernes,34,2021,28,Noche,3,1.0,1,1,0,0,1,3.0,7.0,2.0,0.0,0.0,2021-2022_2021-08-27_ALAVES_L,2020s,LaLiga,3,1
2021-2022,16:15,Valencia,Osasuna,Visitante,4.0,1.0,V,3,3.0,1.0,1.0,E,2021-09-12,2021,9,Domingo,36,2021,28,Tarde,3,1.0,1,1,0,0,0,5.0,10.0,0.0,0.0,0.0,2021-2022_2021-09-12_OSASUNA_V,2020s,LaLiga,4,1
2021-2022,21:00,Valencia,Real Madrid,Local,1.0,2.0,D,0,-1.0,0.0,0.0,E,2021-09-19,2021,9,Domingo,37,2021,28,Noche,3,0.0,-1,0,0,1,1,3.0,10.0,0.0,0.0,0.0,2021-2022_2021-09-19_REALMADRID_L,2020s,LaLiga,5,1
2021-2022,19:30,Valencia,Sevilla,Visitante,1.0,3.0,D,0,-2.0,1.0,3.0,D,2021-09-22,2021,9,Miércoles,38,2021,28,Tarde-Noche,3,0.0,-1,0,0,1,0,4.0,7.0,-2.0,0.0,0.0,2021-2022_2021-09-22_SEVILLA_V,2020s,LaLiga,6,1
2021-2022,16:15,Valencia,Ath Bilbao,Local,1.0,1.0,E,1,0.0,0.0,0.0,E,2021-09-25,2021,9,Sábado,38,2021,28,Tarde,3,0.3333333333333333,0,0,1,0,1,2.0,7.0,0.0,0.0,0.0,2021-2022_2021-09-25_ATHBILBAO_L,2020s,LaLiga,7,1
2021-2022,18:30,Valencia,Cadiz,Visitante,0.0,0.0,E,1,0.0,0.0,0.0,E,2021-10-02,2021,10,Sábado,39,2021,28,Tarde-Noche,3,0.3333333333333333,0,0,1,0,0,0.0,5.0,0.0,0.0,0.0,2021-2022_2021-10-02_CADIZ_V,2020s,LaLiga,8,1
2021-2022,21:00,Valencia,Barcelona,Visitante,1.0,3.0,D,0,-2.0,1.0,2.0,D,2021-10-17,2021,10,Domingo,41,2021,28,Noche,3,0.0,-1,0,0,1,0,4.0,2.0,-1.0,0.0,0.0,2021-2022_2021-10-17_BARCELONA_V,2020s,LaLiga,9,1
2021-2022,14:00,Valencia,Mallorca,Local,2.0,2.0,E,1,0.0,0.0,2.0,D,2021-10-23,2021,10,Sábado,42,2021,28,MediodÃ­a,3,0.3333333333333333,0,0,1,0,1,4.0,3.0,-2.0,0.0,0.0,2021-2022_2021-10-23_MALLORCA_L,2020s,LaLiga,10,1
2021-2022,20:00,Valencia,Betis,Visitante,1.0,4.0,D,0,-3.0,1.0,2.0,D,2021-10-27,2021,10,Miércoles,43,2021,28,Tarde-Noche,3,0.0,-1,0,0,1,0,5.0,3.0,-1.0,0.0,0.0,2021-2022_2021-10-27_BETIS_V,2020s,LaLiga,11,1
2021-2022,18:30,Valencia,Villarreal,Local,2.0,0.0,V,3,2.0,1.0,0.0,V,2021-10-30,2021,10,Sábado,43,2021,28,Tarde-Noche,3,1.0,1,1,0,0,1,2.0,5.0,1.0,0.0,0.0,2021-2022_2021-10-30_VILLARREAL_L,2020s,LaLiga,12,1
2021-2022,16:15,Valencia,Ath Madrid,Local,3.0,3.0,E,1,0.0,0.0,1.0,D,2021-11-07,2021,11,Domingo,44,2021,28,Tarde,3,0.3333333333333333,0,0,1,0,1,6.0,5.0,-1.0,0.0,0.0,2021-2022_2021-11-07_ATHMADRID_L,2020s,LaLiga,13,1
2021-2022,21:00,Valencia,Sociedad,Visitante,0.0,0.0,E,1,0.0,0.0,0.0,E,2021-11-21,2021,11,Domingo,46,2021,28,Noche,3,0.3333333333333333,0,0,1,0,0,0.0,6.0,0.0,0.0,0.0,2021-2022_2021-11-21_SOCIEDAD_V,2020s,LaLiga,14,1
2021-2022,16:15,Valencia,Vallecano,Local,1.0,1.0,E,1,0.0,1.0,0.0,V,2021-11-27,2021,11,Sábado,47,2021,28,Tarde,3,0.3333333333333333,0,0,1,0,1,2.0,6.0,1.0,0.0,0.0,2021-2022_2021-11-27_VALLECANO_L,2020s,LaLiga,15,1
2021-2022,21:00,Valencia,Celta,Visitante,2.0,1.0,V,3,1.0,1.0,1.0,E,2021-12-05,2021,12,Domingo,48,2021,28,Noche,3,1.0,1,1,0,0,0,3.0,9.0,0.0,0.0,0.0,2021-2022_2021-12-05_CELTA_V,2020s,LaLiga,16,1
2021-2022,18:30,Valencia,Elche,Local,2.0,1.0,V,3,1.0,1.0,0.0,V,2021-12-11,2021,12,Sábado,49,2021,28,Tarde-Noche,3,1.0,1,1,0,0,1,3.0,9.0,1.0,0.0,0.0,2021-2022_2021-12-11_ELCHE_L,2020s,LaLiga,17,1
2021-2022,21:00,Valencia,Levante,Visitante,4.0,3.0,V,3,1.0,1.0,2.0,D,2021-12-20,2021,12,Lunes,51,2021,28,Noche,3,1.0,1,1,0,0,0,7.0,11.0,-1.0,1.0,0.0,2021-2022_2021-12-20_LEVANTE_V,2020s,LaLiga,18,1
2021-2022,16:15,Valencia,Espanol,Local,1.0,2.0,D,0,-1.0,0.0,0.0,E,2021-12-31,2021,12,Viernes,52,2021,28,Tarde,3,0.0,-1,0,0,1,1,3.0,10.0,0.0,0.0,0.0,2021-2022_2021-12-31_ESPANOL_L,2020s,LaLiga,19,1
2021-2022,21:00,Valencia,Real Madrid,Visitante,1.0,4.0,D,0,-3.0,0.0,1.0,D,2022-01-08,2022,1,Sábado,1,2021,28,Noche,3,0.0,-1,0,0,1,0,5.0,9.0,-1.0,0.0,0.0,2021-2022_2022-01-08_REALMADRID_V,2020s,LaLiga,20,2
2021-2022,21:30,Valencia,Sevilla,Local,1.0,1.0,E,1,0.0,1.0,1.0,E,2022-01-19,2022,1,Miércoles,3,2021,28,Noche,3,0.3333333333333333,0,0,1,0,1,2.0,7.0,0.0,0.0,0.0,2021-2022_2022-01-19_SEVILLA_L,2020s,LaLiga,21,2
2021-2022,21:00,Valencia,Ath Madrid,Visitante,2.0,3.0,D,0,-1.0,2.0,0.0,V,2022-01-22,2022,1,Sábado,3,2021,28,Noche,3,0.0,-1,0,0,1,0,5.0,4.0,2.0,0.0,1.0,2021-2022_2022-01-22_ATHMADRID_V,2020s,LaLiga,22,2
2021-2022,14:00,Valencia,Sociedad,Local,0.0,0.0,E,1,0.0,0.0,0.0,E,2022-02-06,2022,2,Domingo,5,2021,28,MediodÃ­a,3,0.3333333333333333,0,0,1,0,1,0.0,2.0,0.0,0.0,0.0,2021-2022_2022-02-06_SOCIEDAD_L,2020s,LaLiga,23,2
2021-2022,14:00,Valencia,Alaves,Visitante,1.0,2.0,D,0,-1.0,0.0,1.0,D,2022-02-13,2022,2,Domingo,6,2021,28,MediodÃ­a,3,0.0,-1,0,0,1,0,3.0,2.0,-1.0,0.0,0.0,2021-2022_2022-02-13_ALAVES_V,2020s,LaLiga,24,2
2021-2022,16:15,Valencia,Barcelona,Local,1.0,4.0,D,0,-3.0,0.0,3.0,D,2022-02-20,2022,2,Domingo,7,2021,28,Tarde,3,0.0,-1,0,0,1,1,5.0,2.0,-3.0,0.0,0.0,2021-2022_2022-02-20_BARCELONA_L,2020s,LaLiga,25,2
2021-2022,14:00,Valencia,Mallorca,Visitante,1.0,0.0,V,3,1.0,1.0,0.0,V,2022-02-26,2022,2,Sábado,8,2021,28,MediodÃ­a,3,1.0,1,1,0,0,0,1.0,4.0,1.0,0.0,0.0,2021-2022_2022-02-26_MALLORCA_V,2020s,LaLiga,26,2
2021-2022,18:30,Valencia,Granada,Local,3.0,1.0,V,3,2.0,0.0,0.0,E,2022-03-05,2022,3,Sábado,9,2021,28,Tarde-Noche,3,1.0,1,1,0,0,1,4.0,7.0,0.0,0.0,0.0,2021-2022_2022-03-05_GRANADA_L,2020s,LaLiga,27,2
2021-2022,21:00,Valencia,Getafe,Visitante,0.0,0.0,E,1,0.0,0.0,0.0,E,2022-03-12,2022,3,Sábado,10,2021,28,Noche,3,0.3333333333333333,0,0,1,0,0,0.0,7.0,0.0,0.0,0.0,2021-2022_2022-03-12_GETAFE_V,2020s,LaLiga,28,2
2021-2022,16:15,Valencia,Elche,Visitante,1.0,0.0,V,3,1.0,0.0,0.0,E,2022-03-19,2022,3,Sábado,11,2021,28,Tarde,3,1.0,1,1,0,0,0,1.0,10.0,0.0,0.0,0.0,2021-2022_2022-03-19_ELCHE_V,2020s,LaLiga,29,2
2021-2022,18:30,Valencia,Cadiz,Local,0.0,0.0,E,1,0.0,0.0,0.0,E,2022-04-03,2022,4,Domingo,13,2021,28,Tarde-Noche,3,0.3333333333333333,0,0,1,0,1,0.0,11.0,0.0,0.0,0.0,2021-2022_2022-04-03_CADIZ_L,2020s,LaLiga,30,2
2021-2022,21:00,Valencia,Vallecano,Visitante,1.0,1.0,E,1,0.0,0.0,0.0,E,2022-04-11,2022,4,Lunes,15,2021,28,Noche,3,0.3333333333333333,0,0,1,0,0,2.0,9.0,0.0,0.0,0.0,2021-2022_2022-04-11_VALLECANO_V,2020s,LaLiga,31,2
2021-2022,18:30,Valencia,Osasuna,Local,1.0,2.0,D,0,-1.0,0.0,0.0,E,2022-04-16,2022,4,Sábado,15,2021,28,Tarde-Noche,3,0.0,-1,0,0,1,1,3.0,6.0,0.0,0.0,0.0,2021-2022_2022-04-16_OSASUNA_L,2020s,LaLiga,32,2
2021-2022,21:30,Valencia,Villarreal,Visitante,0.0,2.0,D,0,-2.0,0.0,2.0,D,2022-04-19,2022,4,Martes,16,2021,28,Noche,3,0.0,-1,0,0,1,0,2.0,5.0,-2.0,0.0,0.0,2021-2022_2022-04-19_VILLARREAL_V,2020s,LaLiga,33,2
2021-2022,18:30,Valencia,Levante,Local,1.0,1.0,E,1,0.0,1.0,0.0,V,2022-04-30,2022,4,Sábado,17,2021,28,Tarde-Noche,3,0.3333333333333333,0,0,1,0,1,2.0,3.0,1.0,0.0,0.0,2021-2022_2022-04-30_LEVANTE_L,2020s,LaLiga,34,2
2021-2022,16:15,Valencia,Ath Bilbao,Visitante,0.0,0.0,E,1,0.0,0.0,0.0,E,2022-05-07,2022,5,Sábado,18,2021,28,Tarde,3,0.3333333333333333,0,0,1,0,0,0.0,3.0,0.0,0.0,0.0,2021-2022_2022-05-07_ATHBILBAO_V,2020s,LaLiga,35,2
2021-2022,19:00,Valencia,Betis,Local,0.0,3.0,D,0,-3.0,0.0,0.0,E,2022-05-10,2022,5,Martes,19,2021,28,Tarde-Noche,3,0.0,-1,0,0,1,1,3.0,2.0,0.0,0.0,0.0,2021-2022_2022-05-10_BETIS_L,2020s,LaLiga,36,2
2021-2022,18:30,Valencia,Espanol,Visitante,1.0,1.0,E,1,0.0,1.0,1.0,E,2022-05-14,2022,5,Sábado,19,2021,28,Tarde-Noche,3,0.3333333333333333,0,0,1,0,0,2.0,3.0,0.0,0.0,0.0,2021-2022_2022-05-14_ESPANOL_V,2020s,LaLiga,37,2
2021-2022,17:30,Valencia,Celta,Local,2.0,0.0,V,3,2.0,1.0,0.0,V,2022-05-21,2022,5,Sábado,20,2021,28,Tarde,3,1.0,1,1,0,0,1,2.0,6.0,1.0,0.0,0.0,2021-2022_2022-05-21_CELTA_L,2020s,LaLiga,38,2
2022-2023,19:30,Valencia,Girona,Local,1.0,0.0,V,3,1.0,1.0,0.0,V,2022-08-14,2022,8,Domingo,32,2022,29,Tarde-Noche,3,1.0,1,1,0,0,1,1.0,3.0,1.0,0.0,0.0,2022-2023_2022-08-14_GIRONA_L,2020s,LaLiga,1,1
2022-2023,17:30,Valencia,Ath Bilbao,Visitante,0.0,1.0,D,0,-1.0,0.0,1.0,D,2022-08-21,2022,8,Domingo,33,2022,29,Tarde,3,0.0,-1,0,0,1,0,1.0,3.0,-1.0,0.0,0.0,2022-2023_2022-08-21_ATHBILBAO_V,2020s,LaLiga,2,1
2022-2023,22:00,Valencia,Ath Madrid,Local,0.0,1.0,D,0,-1.0,0.0,0.0,E,2022-08-29,2022,8,Lunes,35,2022,29,Noche,3,0.0,-1,0,0,1,1,1.0,3.0,0.0,0.0,0.0,2022-2023_2022-08-29_ATHMADRID_L,2020s,LaLiga,3,1
2022-2023,21:00,Valencia,Getafe,Local,5.0,1.0,V,3,4.0,3.0,0.0,V,2022-09-04,2022,9,Domingo,35,2022,29,Noche,3,1.0,1,1,0,0,1,6.0,6.0,3.0,0.0,0.0,2022-2023_2022-09-04_GETAFE_L,2020s,LaLiga,4,1
2022-2023,14:00,Valencia,Vallecano,Visitante,1.0,2.0,D,0,-1.0,0.0,1.0,D,2022-09-10,2022,9,Sábado,36,2022,29,MediodÃ­a,3,0.0,-1,0,0,1,0,3.0,6.0,-1.0,0.0,0.0,2022-2023_2022-09-10_VALLECANO_V,2020s,LaLiga,5,1
2022-2023,18:30,Valencia,Celta,Local,3.0,0.0,V,3,3.0,1.0,0.0,V,2022-09-17,2022,9,Sábado,37,2022,29,Tarde-Noche,3,1.0,1,1,0,0,1,3.0,6.0,1.0,0.0,0.0,2022-2023_2022-09-17_CELTA_L,2020s,LaLiga,6,1
2022-2023,14:00,Valencia,Espanol,Visitante,2.0,2.0,E,1,0.0,0.0,0.0,E,2022-10-02,2022,10,Domingo,39,2022,29,MediodÃ­a,3,0.3333333333333333,0,0,1,0,0,4.0,7.0,0.0,0.0,0.0,2022-2023_2022-10-02_ESPANOL_V,2020s,LaLiga,7,1
2022-2023,21:00,Valencia,Osasuna,Visitante,2.0,1.0,V,3,1.0,1.0,0.0,V,2022-10-07,2022,10,Viernes,40,2022,29,Noche,3,1.0,1,1,0,0,0,3.0,10.0,1.0,0.0,0.0,2022-2023_2022-10-07_OSASUNA_V,2020s,LaLiga,8,1
2022-2023,16:15,Valencia,Elche,Local,2.0,2.0,E,1,0.0,2.0,1.0,V,2022-10-15,2022,10,Sábado,41,2022,29,Tarde,3,0.3333333333333333,0,0,1,0,1,4.0,8.0,1.0,0.0,0.0,2022-2023_2022-10-15_ELCHE_L,2020s,LaLiga,9,1
2022-2023,19:00,Valencia,Sevilla,Visitante,1.0,1.0,E,1,0.0,1.0,0.0,V,2022-10-18,2022,10,Martes,42,2022,29,Tarde-Noche,3,0.3333333333333333,0,0,1,0,0,2.0,9.0,1.0,0.0,0.0,2022-2023_2022-10-18_SEVILLA_V,2020s,LaLiga,10,1
2022-2023,18:30,Valencia,Mallorca,Local,1.0,2.0,D,0,-1.0,0.0,0.0,E,2022-10-22,2022,10,Sábado,42,2022,29,Tarde-Noche,3,0.0,-1,0,0,1,1,3.0,6.0,0.0,0.0,0.0,2022-2023_2022-10-22_MALLORCA_L,2020s,LaLiga,11,1
2022-2023,21:00,Valencia,Barcelona,Local,0.0,1.0,D,0,-1.0,0.0,0.0,E,2022-10-29,2022,10,Sábado,43,2022,29,Noche,3,0.0,-1,0,0,1,1,1.0,5.0,0.0,0.0,0.0,2022-2023_2022-10-29_BARCELONA_L,2020s,LaLiga,12,1
2022-2023,16:15,Valencia,Sociedad,Visitante,1.0,1.0,E,1,0.0,1.0,1.0,E,2022-11-06,2022,11,Domingo,44,2022,29,Tarde,3,0.3333333333333333,0,0,1,0,0,2.0,3.0,0.0,0.0,0.0,2022-2023_2022-11-06_SOCIEDAD_V,2020s,LaLiga,13,1
2022-2023,20:00,Valencia,Betis,Local,3.0,0.0,V,3,3.0,0.0,0.0,E,2022-11-10,2022,11,Jueves,45,2022,29,Tarde-Noche,3,1.0,1,1,0,0,1,3.0,5.0,0.0,0.0,0.0,2022-2023_2022-11-10_BETIS_L,2020s,LaLiga,14,1
2022-2023,16:15,Valencia,Villarreal,Visitante,1.0,2.0,D,0,-1.0,1.0,1.0,E,2022-12-31,2022,12,Sábado,52,2022,29,Tarde,3,0.0,-1,0,0,1,0,3.0,4.0,0.0,0.0,0.0,2022-2023_2022-12-31_VILLARREAL_V,2020s,LaLiga,15,1
2022-2023,21:00,Valencia,Cadiz,Local,0.0,1.0,D,0,-1.0,0.0,1.0,D,2023-01-06,2023,1,Viernes,1,2022,29,Noche,3,0.0,-1,0,0,1,1,1.0,4.0,-1.0,0.0,0.0,2022-2023_2023-01-06_CADIZ_L,2020s,LaLiga,16,1
2022-2023,21:00,Valencia,Almeria,Local,2.0,2.0,E,1,0.0,0.0,0.0,E,2023-01-23,2023,1,Lunes,4,2022,29,Noche,3,0.3333333333333333,0,0,1,0,1,4.0,5.0,0.0,0.0,0.0,2022-2023_2023-01-23_ALMERIA_L,2020s,LaLiga,17,1
2022-2023,14:00,Valencia,Valladolid,Visitante,0.0,1.0,D,0,-1.0,0.0,0.0,E,2023-01-29,2023,1,Domingo,4,2022,29,MediodÃ­a,3,0.0,-1,0,0,1,0,1.0,4.0,0.0,0.0,0.0,2022-2023_2023-01-29_VALLADOLID_V,2020s,LaLiga,18,1
2022-2023,21:00,Valencia,Real Madrid,Visitante,0.0,2.0,D,0,-2.0,0.0,0.0,E,2023-02-02,2023,2,Jueves,5,2022,29,Noche,3,0.0,-1,0,0,1,0,2.0,1.0,0.0,0.0,0.0,2022-2023_2023-02-02_REALMADRID_V,2020s,LaLiga,19,1
2022-2023,16:15,Valencia,Girona,Visitante,0.0,1.0,D,0,-1.0,0.0,0.0,E,2023-02-05,2023,2,Domingo,5,2022,29,Tarde,3,0.0,-1,0,0,1,0,1.0,1.0,0.0,0.0,0.0,2022-2023_2023-02-05_GIRONA_V,2020s,LaLiga,20,2
2022-2023,21:00,Valencia,Ath Bilbao,Local,1.0,2.0,D,0,-1.0,1.0,1.0,E,2023-02-11,2023,2,Sábado,6,2022,29,Noche,3,0.0,-1,0,0,1,1,3.0,1.0,0.0,0.0,0.0,2022-2023_2023-02-11_ATHBILBAO_L,2020s,LaLiga,21,2
2022-2023,21:00,Valencia,Getafe,Visitante,0.0,1.0,D,0,-1.0,0.0,0.0,E,2023-02-20,2023,2,Lunes,8,2022,29,Noche,3,0.0,-1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,2022-2023_2023-02-20_GETAFE_V,2020s,LaLiga,22,2
2022-2023,21:00,Valencia,Sociedad,Local,1.0,0.0,V,3,1.0,1.0,0.0,V,2023-02-25,2023,2,Sábado,8,2022,29,Noche,3,1.0,1,1,0,0,1,1.0,3.0,1.0,0.0,0.0,2022-2023_2023-02-25_SOCIEDAD_L,2020s,LaLiga,23,2
